"","X","countries","countrycode","AverageGDPrate","GDP","birdspeciesthreatened","ln_landarea","Gov","average_population_density","mammalspeciesthreatened","Price_Index_yr2011","terrestrialprotectedareasoftotal","ln_popdnsty","constant","AvgCO2ReductionPercent","new_domexp","ln_newdomexp","AvgAgGrowth","GDPmultiplier","X2030GDP","iso3c.x","aglandpercent","futureagland","growthmultiplier_agland","futureco2level","growthmultiplier_co2ems.x","iso3c.y","co2emissions","AvgCO2Growth","iso3c","co2ppp","futureco2levelppp","growthmultiplier_co2ems.y","ln_futureGDP","ln_futureAgLand","ln_futureco2ppp","futureGDP_sq","ln_rishman","ExpRishman","mlr1Expenditures","oilrentsofgdp","terrestrialandmarineprotectedare","RishmanNeeds","mlr1Needs","SPCO2growth","SPAgGrowth","ExpRishmanSP","Expmlr1SP","RishmanNeedsSP","Mlr1NeedsSP"
"132",132,"Morocco","MAR",0.038422389447123,117921394402.361,18,13.00875,-0.4081735,74.6496,18,58.6097,30.7884,4.31280516563193,1,-3.36973839998486,293567000,19.4976164505674,0.214027661233299,1.03842238944712,185387789750.646,"MAR",68.5447008738517,70.6273845689144,1.00214027661233,101732.279330006,1.03369738399985,"MAR",59863.775,3.36973839998486,"MAR",0.229753637766888,0.142919496836766,0.97076546440017,25.9457156289592,4.25741795270426,-1.9454737664267,673.18015949882,18.6254276429085,122721441.640226,126168504.740993,4.89761,18.48,169584510.232934,189830087.484714,0,0,118644068.677482,88290896.7174392,197444506.608658,133999871.647211
"133",133,"Mozambique","MOZ",0.0607566300806738,14717223206.9,30,13.5752,-1.740693,31.8275,17,71.1118,21.5922,3.46033069595366,1,-19.0791173296516,NA,NA,0.161818083280402,1.06075663008067,29868604740.9434,"MOZ",63.5189094330985,64.9731345447638,1.0016181808328,137730.664557491,1.19079117329652,"MOZ",8426.766,19.0791173296516,"MOZ",0.248174033995025,0.953870975268196,1.087791925706,24.1200737570337,4.17397386976163,-0.0472268627305311,581.777958044744,17.6764535502776,47510131.9408944,110612296.418083,0.238999,13.4487,54846484.6321769,166958590.833535,0,0,46877391.6204541,24743731.5725394,54178414.9821991,38734966.8530793
"134",134,"Myanmar","MMR",0.0778134695364146,71214803377.8284,56,13.38966,-2.22371,78.7893,49,37.0459,6.637,4.36677720084194,1,-8.31365243201959,13700000,16.4329063907984,0.971798487926358,1.07781346953641,175022369888.961,"MMR",19.538188277087,22.3710092170859,1.00971798487926,77628.3794652911,1.0831365243202,"MMR",21631.633,8.31365243201959,"MMR",0.0826525407240104,0.0495438840685812,0.968519491093291,25.8881796306375,3.10776588924014,-3.00489645531801,670.197844588157,17.4739624743287,38801228.8051848,55200790.8166024,NA,4.44265,NA,84742147.479893,0,0,37100205.8024362,21146135.6693531,NA,33229987.9537832
"135",135,"Namibia","NAM",0.0335452601334338,14521711633.9533,32,13.62106,0.6073833,2.67252,15,82.8156,37.8906,0.983021847518621,1,-8.54745875532891,NA,NA,-0.00283351127908524,1.03354526013343,21576043253.3729,"NAM",47.1389182426605,47.1202220744182,0.999971664887209,13948.4334372673,1.08547458755329,"NAM",3755.008,8.54745875532891,"NAM",0.155839650042995,0.205332827141823,1.01738721650433,23.7948494274802,3.85270225228677,-1.58312306933816,566.194859276457,18.8191294905175,148951229.348105,140159071.628329,0.045744,23.2472,170514586.124003,210340766.020154,0,0,149092919.200476,74288986.9141635,181293238.277554,113224021.312688
"136",136,"Nauru","NRU",0.156548045775331,125628504.250316,2,2.995732,-0.9580744,552.381,2,NA,NA,6.31423802557793,1,2.51188354129531,NA,NA,0,1.15654804577533,719535686.638471,"NRU",20.0000002980232,20.0000002980232,1,31.7308083243496,0.974881164587047,"NRU",47.671,-2.51188354129531,"NRU",0.302998904766015,0.0145235322037839,0.827064632420509,20.3941166822813,2.99573228845515,-4.23198503444614,415.919995250502,10.4801260156481,35600.8935287763,NA,6.1919,NA,83036.8379668226,NA,0,0,35464.6521248936,NA,NA,NA
"137",137,"Nepal","NPL",0.0477887558577393,29040398982.3466,38,11.87304,-1.682274,188.275,29,42.9055,23.6274,5.23790365998742,1,-12.4441268341667,NA,NA,-0.153840075624278,1.04778875585774,50849581371.278,"NPL",28.7478200209278,28.1348140785727,0.998461599243757,52449.7528993882,1.12444126834167,"NPL",8030.73,12.4441268341667,"NPL",0.118405419030595,0.280544702550411,1.05539347748809,24.6521377267872,3.33700774467335,-1.27102219933587,607.727894500484,16.5225985560122,14985573.895719,17802320.706187,NA,23.6261,NA,28092843.6927756,0,0,15162854.5220601,7469416.26874345,NA,12038947.4996598
"138",138,"Netherlands","NLD",0.010290432043471,913658465709.125,10,10.42576,3.969671,496.834,3,149.09,11.2725,6.20825596628072,1,0.948862966231637,2.3e+09,21.5561749598815,-0.638117407437023,1.01029043204347,1033091439571.76,"NLD",53.3095874146631,48.7396808573539,0.99361882592563,143633.489995667,0.990511370337684,"NLD",167303.208,-0.948862966231637,"NLD",0.201492792935827,0.0989076635027848,0.95650149160109,27.663576820611,3.88649350031665,-2.31356855596633,765.273482509848,20.1944614916646,589309158.887182,809502173.156162,10.8681,20.1041,959743050.550467,1164069769.87659,0,0,632193999.079196,1151405954.64005,1204910385.0438,1641588832.6671
"139",139,"New Caledonia","NCL",NA,NA,17,9.813562,NA,14.1889,9,NA,54.4061,2.65245996878732,1,-5.68761577490236,NA,NA,-1.94763764342949,NA,NA,"NCL",10.0787749175691,7.65280429986894,0.980523623565705,10396.385688049,1.05687615774902,"NCL",4290.39,5.68761577490236,"NCL",NA,NA,NA,NA,2.03507215581246,NA,NA,NA,NA,NA,NA,95.9299,NA,NA,0,0,NA,NA,NA,NA
"140",140,"New Zealand","NZL",0.0220911577634883,204923917869.355,69,12.48109,4.40973,16.9539,9,151.37,32.5468,2.83049789585574,1,-0.0948013001835356,813442000,20.5167851852162,-0.649724105930764,1.02209115776349,266359520517.879,"NZL",40.450419657438,36.9224164374946,0.993502758940692,35193.6990835706,1.00094801300184,"NZL",34664.151,0.0948013001835356,"NZL",0.20629216277378,0.0962175117785417,0.953450634375588,26.3081128140591,3.60881885812922,-2.34114390275688,692.116799837261,21.558004470394,2304211725.70228,2091530758.554,34.2597,30.4963,15785386463.3149,2938928495.44502,0,0,2431621189.10602,2701077354.89514,29224056767.1917,3771878495.04885
"141",141,"Nicaragua","NIC",0.0339036541261428,13117845416.6297,17,11.69808,-1.432859,49.7368,7,51.2872,37.2272,3.9067451017661,1,-1.02935863861833,NA,NA,-0.260083066664599,1.03390365412614,19571465737.0246,"NIC",42.0890809373442,40.5821893767731,0.997399169333354,5728.17094018248,1.01029358638618,"NIC",4862.442,1.02935863861833,"NIC",0.159911783889965,0.0731272577993329,0.952275094882187,23.6973385126895,3.70332928505599,-2.61555409801845,561.563852584996,16.1415100694025,10236906.8795594,5583986.1327634,1.64671,15.498,14239300.0498993,9064044.33507274,0,0,10469418.6454582,5757650.53014653,14035123.1716878,9338974.20929137
"142",142,"Niger","NER",0.0589173001462057,9290938457.2883,13,14.05193,-1.676255,14.2027,13,60.4191,17.3181,2.65343208737781,1,-10.9148434546395,NA,NA,0.612246153380991,1.05891730014621,18467329902.6297,"NER",36.063787795058,39.2810568840391,1.00612246153381,11157.6730885568,1.1091484345464,"NER",2126.86,10.9148434546395,"NER",0.116218815788655,0.180814163219255,1.02800978863374,23.6392690566915,3.67074238954077,-1.71028549770251,558.81504153465,17.2296279149366,30390113.9640398,36348407.5454312,0.501617,17.3171,49119999.0908968,56371194.4680185,0,0,28920839.1251171,12623974.4485228,36437552.8101432,20088590.0920329
"143",143,"Nigeria","NGA",0.0446409747789934,397269616080.908,21,13.72205,-2.644061,184.462,31,62.3197,13.9297,5.21744348020786,1,0.349522446507944,NA,NA,-0.328092721078257,1.04464097477899,670949801599.603,"NGA",77.7364208307256,74.2409130148589,0.996719072789217,91035.2569882206,0.996504775534921,"NGA",96280.752,-0.349522446507944,"NGA",0.0908144829186127,0.0229870026948371,0.917715257238812,27.2319601597926,4.30731538655506,-3.77282632300677,741.579654144532,18.1840448069389,78927858.2835781,63780396.3051998,0,11.6107,105680299.448442,97569462.6492167,0,0,83296467.3884818,77538327.0232141,103020565.033642,118053247.827168
"144",144,"North Macedonia","MKD",NA,9803644095.6494,13,10.13609,-0.1794413,82.1772,6,54.4661,9.65271,4.40887789132456,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.04098,9.65368,NA,NA,0,0,NA,NA,NA,NA
"145",145,"Northern Mariana Islands","MNP",0.00873951795022987,1.323e+09,17,6.131227,NA,120.019,3,NA,7.63963,4.78765006358198,1,NA,NA,NA,0,1.00873951795023,1468616025.66356,"MNP",6.52173913043478,6.52173913043478,1,NA,NA,"MNP",NA,NA,"MNP",NA,NA,NA,21.1075863151268,1.87514107816711,NA,445.530200050527,NA,NA,NA,0.014378,33.2266,NA,NA,0,0,NA,NA,NA,NA
"146",146,"Norway","NOR",0.0116280437308246,434166615431.909,11,12.80817,4.166376,13.7041,8,206.383,17.061,2.61769505813472,1,-2.12169779881093,NA,NA,-0.503582100319526,1.01162804373082,498777377012.842,"NOR",2.6940783293922,2.51023542695824,0.994964178996805,66641.0165245861,1.02121697798811,"NOR",47626.996,2.12169779881093,"NOR",0.140697628720506,0.0818659512736145,0.966720734167241,26.9354256948978,0.920376544346051,-2.50267210992992,725.517157365362,20.4262719503561,743048554.908268,856549359.791937,0,5.028,554915343.469635,1230031099.12729,0,0,744609701.643108,849163942.55335,508673149.281842,1219682522.48057
"147",147,"Oman","OMN",0.042015222822469,79276723016.9051,13,12.64271,1.003151,11.6042,10,64.2477,2.57182,2.45136710154669,1,-8.58218271385712,NA,NA,-0.184745517681393,1.04201522282247,129907568285.713,"OMN",4.63974151857835,4.52116798356391,0.998152544823186,228386.31303219,1.08582182713857,"OMN",61169.227,8.58218271385712,"OMN",0.36206221538688,0.477189029797193,1.01740578546136,25.5900890213254,1.50877036390706,-0.739842577712492,654.852656119359,18.04161560502,68450102.3548206,91671760.6882906,0.74961,1.01831,68033374.0782661,139003815.68257,0,0,68682418.828586,51184336.1556969,57648566.6437359,78720884.3876611
"148",148,"Pakistan","PAK",0.0391897804985602,314588210501.063,33,13.55529,-2.27564,243.357,25,36.3605,12.3131,5.49452950101883,1,-2.40907488714927,NA,NA,0.200012822794386,1.03918978049856,498977369572.754,"PAK",47.7947281029473,49.1506057761929,1.00200012822794,243390.31269363,1.02409074887149,"PAK",166298.45,2.40907488714927,"PAK",0.185345980048404,0.104702115191145,0.964935463044741,26.9358265801119,3.89488917156693,-2.256635958911,725.538753553863,18.0464529009499,68782017.895967,61863646.8015354,NA,9.79494,NA,94707600.3713942,0,0,67263943.1268987,47418038.682361,NA,73064190.8624441
"149",149,"Palau","PLW",0.0065191296069047,283994900,6,6.131227,-0.064204,39.3585,4,NA,27.9801,3.67271196170176,1,-0.306558182464171,NA,NA,0,1.0065191296069,307025849.407877,"PLW",10.8695652173913,10.8695652173913,1,273.425187314623,1.00306558182464,"PLW",260.357,0.306558182464171,"PLW",0.912082671439544,0.683298527578683,0.982111999956483,19.5424425020325,2.3859667019331,-0.380823432065745,381.907058945247,12.2027219530674,199330.982968541,759139.648754022,0.807553,82.9416,325750.460001477,1293592.50221365,0,0,198725.764208733,742018.512947701,1243190.86387843,1265120.06124278
"150",150,"Panama","PAN",0.063351423572009,65055100000,25,11.2164,0.1879652,50.7921,17,70.572,20.8913,3.9277408306802,1,-4.73111655117408,10202000,16.138094337465,0.146810158621281,1.06335142357201,135957493907.506,"PAN",30.3605057842346,30.9905079256156,1.00146810158621,18438.8524761835,1.04731116551174,"PAN",8800.8,4.73111655117408,"PAN",0.106573246841939,0.0499392760631307,0.953728208147955,25.6356081290324,3.43368096164971,-2.99694749036833,657.184404145313,17.3391560745898,33907814.9265513,43419878.6761004,0,5.23497,33821610.7248032,67047243.0105214,0,0,33549462.7978982,28877223.4608836,33494732.1753521,45036029.9756004
"151",151,"Papua New Guinea","PNG",0.0509492588667144,23497607690.1178,39,13.02334,-1.537582,16.8415,41,NA,3.06729,2.82384607848156,1,-4.71968997515367,NA,NA,1.44230769230767,1.05094925886671,42658406437.7105,"PNG",2.62774367354149,3.2110767338637,1.01442307692308,13214.4700908285,1.04719689975154,"PNG",6318.241,4.71968997515367,"PNG",0.211282958198573,0.127448569423942,0.968901004168628,24.476490194339,1.16660631200767,-2.06004237282919,599.098572233575,16.733525925749,18504526.3140844,19990575.4026327,0.159723,0.657992,25272166.687535,31457095.9688556,0,0,18315733.7555257,9165692.63264803,23869142.4206483,14699527.5418938
"152",152,"Paraguay","PRY",0.0456925659470119,40496953779.071,27,12.89245,-1.155236,16.1784,10,68.7779,11.7132,2.7836770192252,1,-3.48149102112832,NA,NA,0.78822053821052,1.04569256594701,69226217546.271,"PRY",55.0843191542915,61.4843905211544,1.00788220538211,9859.25605448139,1.03481491021128,"PRY",5702.185,3.48149102112832,"PRY",0.0752183913534101,0.0456428698223854,0.969260593629291,24.9606454940939,4.11878332993243,-3.08690787642116,623.033823481831,17.7698616472012,52161834.5838858,60682641.3712674,24.9379,11.7133,267970833.55461,92943192.618231,0,0,47165894.275343,32540465.9048837,286721789.712654,50601767.4438027
"153",153,"Peru","PER",0.0481434349139513,222044970486.217,119,14.06237,-0.4464307,23.2142,53,71.227,21.2994,3.14476416039997,1,-7.53937796440097,500200000,20.0305185764078,0.124165826034446,1.04814343491395,390381799777.604,"PER",18.50546875,18.8297624874673,1.00124165826034,197552.138997702,1.07539377964401,"PER",61744.946,7.53937796440097,"PER",0.163358352193275,0.149875382962565,0.994630585935912,26.6903910709765,2.93543872907211,-1.89795111042461,712.376975521662,19.9672578550498,469537091.23132,594613593.878614,4.60903,13.132,737867832.56498,861504750.907071,0,0,467073445.805239,325103079.161209,933338426.928948,477999650.610017
"154",154,"Philippines","PHL",0.0566892205674619,330910343610.956,93,12.60542,-0.7658762,326.181,38,53.1543,15.3178,5.78745244201597,1,-3.78275661797318,129552000,18.679592902908,0.72182228857989,1.05668922056746,641324259462.097,"PHL",41.7211657779119,46.140944345295,1.0072182228858,191376.033010015,1.03782756617973,"PHL",105653.604,3.78275661797318,"PHL",0.151663245140304,0.0869755483099254,0.965844702086186,27.186801030956,3.83170071949097,-2.44212825373951,739.12215029679,19.3538129603659,254246025.46107,372543321.806734,0,3.1414,311617866.734861,545937743.087996,0,0,237029874.838814,207724864.344717,247866842.032405,308767030.125982
"155",155,"Poland","POL",0.0354553994631619,585663814824.044,11,12.63212,1.707697,124.254,4,79.3261,39.6401,4.8223278576175,1,0.552362122369489,387467000,19.7751412418409,-1.00137467306776,1.03545539946316,889662238363.964,"POL",46.9447075345374,40.7750906720363,0.989986253269322,261506.539327139,0.994476378776305,"POL",285739.974,-0.552362122369489,"POL",0.293498200527954,0.0948996840442062,0.931866517850049,27.5141077201852,3.70807137222101,-2.35493490272684,757.026123637955,19.6390259633384,338158731.603315,280525700.888684,0.048486,38.0547,445955456.598829,413940982.263892,0,0,371500993.606141,445168936.323102,485983947.447532,649543338.203671
"156",156,"Portugal","PRT",0.00255456838014069,240674524464.24,15,11.42485,2.366959,114.215,13,112.5,22.9208,4.73808263710783,1,3.22524439442191,NA,NA,-0.39527468942414,1.00255456838014,248156906107.082,"PRT",39.4529403982533,37.3248925362517,0.996047253105759,26663.3523973437,0.967747556055781,"PRT",45052.762,-3.22524439442191,"PRT",0.150702374983819,0.0572154758228556,0.941265386671013,26.2373270689657,3.61966046428519,-2.86093086084652,688.39733172388,18.9858757805535,175979097.290338,130326892.448351,0,14.2895,136458544.491838,195931956.779089,0,0,181720252.795231,194326030.576942,177906842.512063,289319957.837669
"157",157,"Puerto Rico","PRI",0,101130900000,11,9.09043,1.306835,404.579,2,102.869,7.32611,6.00284702027245,1,NA,NA,NA,0.149064615158612,1,101130900000,"PRI",22.2886129592156,22.7582888888007,1.00149064615159,NA,NA,"PRI",NA,NA,"PRI",NA,NA,NA,25.3396815542573,3.12492942579927,NA,642.099461271166,NA,NA,NA,0,2.01927,NA,NA,0,0,NA,15022351.3167413,NA,23804122.8038501
"158",158,"Qatar","QAT",0.0768418662060671,191362087912.088,9,9.359622,1.789578,178.515,4,85.4492,9.63616,5.18467263130251,1,-10.2022550495674,NA,NA,0.231271483551429,1.07684186620607,465242183119.913,"QAT",5.770887166236,5.96057199301877,1.00231271483551,510367.688440788,1.10202255049567,"QAT",107853.804,10.2022550495674,"QAT",0.355672267699262,0.191604764307856,0.962076859276716,26.8658239308659,1.78516644845526,-1.65232054784714,721.772495484285,17.0817925543884,26213695.3223937,89978436.4944982,9.2038,3.40826,46380100.4893576,136498135.160373,0,0,26078963.8784118,39237145.4653645,42576158.5236577,60738029.6233177
"159",159,"Romania","ROU",0.0278509927642048,239552516744.469,17,12.346,0.3802753,87.5799,9,68.2808,24.4246,4.4725515195594,1,2.94858756268317,NA,NA,-0.362261142720446,1.0278509927642,333090812714.38,"ROU",58.7665159944367,55.8552538150003,0.996377388572796,43365.7241298834,0.970514124373168,"ROU",70003.03,-2.94858756268317,"ROU",0.170494030364374,0.031568648001234,0.899956825963619,26.531681000602,4.02276359118938,-3.4555908027574,703.930096717705,18.6618576650329,127274619.102155,91085929.0623282,0,23.7333,110803269.625243,138137065.399291,0,0,132969406.467466,134009544.462473,152751696.219218,201331787.027772
"160",160,"Russia","RUS",0.0130059993250259,1657554647149.87,57,16.61139,-1.351165,8.76057,34,76.2039,9.72461,2.17026097132459,1,-0.723040695129234,NA,NA,0.104718760283646,1.01300599932503,1935584180840.25,"RUS",13.2944703414022,13.4907078433394,1.00104718760284,1913699.20107335,1.00723040695129,"RUS",1705345.684,0.723040695129234,"RUS",0.453301697331969,0.115281525747065,0.917985398075435,28.29143029909,2.60200114055096,-2.16037809223736,800.405028368268,20.3853973259279,713289071.385906,706019030.454813,0,7.61456,611457999.1801,1018646612.30878,0,0,707911453.953587,646410517.67537,699609219.989984,934648188.816554
"161",161,"Rwanda","RWA",0.0743642099318056,9508715596.4368,20,10.11334,0.4981196,429.431,24,55.8701,9.11606,6.06246107659757,1,-4.85463463215176,NA,NA,0.0514180919164206,1.07436420993181,22487451828.7766,"RWA",73.4373713486777,73.967783131438,1.00051418091916,1792.86873061414,1.04854634632152,"RWA",839.743,4.85463463215176,"RWA",0.0429964153146765,0.0197322751151081,0.952487000256631,23.8362232940874,4.30362963531747,-3.92549965312178,568.165540925596,17.300120147529,32609693.4597283,37748547.1722133,0,9.11445,32705611.4314097,58488767.0947636,0,0,32329787.0211041,25624299.3260349,37976945.6654825,40079312.7213597
"162",162,"Saint Kitts and Nevis","KNA",0.0147802956717878,1010822222.22222,3,5.560682,1.010442,191.914,2,86.1104,3.31776,5.25704735501648,1,-0.916196407597275,NA,NA,1.85359244254074,1.01478029567179,1205421936.28186,"KNA",23.0769230769231,29.8432984951149,1.01853592442541,267.316294728128,1.00916196407597,"KNA",231.021,0.916196407597275,"KNA",0.163022634678283,0.0970671509825905,0.968114051046983,20.91009549719,3.39596030860706,-2.33235226182172,437.232093701604,13.2068135446213,544059.309450955,2849927.22561557,0,0.249478,NA,4702436.69904214,0,0,488898.463842316,1349594.83367323,531743.578400756,2267753.232946
"163",163,"Saint Lucia","LCA",0.0125733340018983,1921848222.22222,7,6.413459,1.130635,287.431,2,88.0508,18.7635,5.6609828314328,1,-1.38431442555154,NA,NA,0.499049916816552,1.0125733340019,2232733659.49162,"LCA",17.377049805688,18.631311690202,1.00499049916817,507.184752375695,1.01384314425552,"LCA",407.037,1.38431442555154,"LCA",0.183856942598752,0.132324186918645,0.979653399835834,21.5264925279444,2.92484358955326,-2.0225004058355,463.389880555645,13.8584106426801,1043833.59470982,2100845.88689381,0,0.931714,1080492.42268734,3492268.72078612,0,0,1022817.71518784,1597686.49883217,1057873.42157811,2673620.33719219
"164",164,"Saint Vincent and the Grenadines","VCT",0.00593907974944658,811300000,4,5.966147,1.173125,279.08,2,80.7768,22.4264,5.63149847907104,1,-1.14048162509511,NA,NA,0,1.00593907974945,871047103.00794,"VCT",25.6410256410256,25.6410256410256,1,250.60287197595,1.01140481625095,"VCT",209.019,1.14048162509511,"VCT",0.175378642358659,0.124373649184721,0.978750460884145,20.585206612583,3.24419363285249,-2.08446494438873,423.750731282729,13.4801764043504,715099.093478218,1796438.42972299,21.5168,0.466329,4539715.74787354,2997649.35147352,0,0,714614.471039159,1650272.98550155,3558052.47043984,2759443.87039057
"165",165,"Samoa","WSM",0.0069071406925607,820491798.30076,6,7.948032,1.291224,66.7495,2,NA,7.15639,4.2009468066156,1,-2.8396152126621,NA,NA,-1.35141044201617,1.00690714069256,891142780.927949,"WSM",12.3674911660777,10.2224249852861,0.986485895579838,309.935810243928,1.02839615212662,"WSM",198.018,2.8396152126621,"WSM",0.184926973884539,0.183956811979623,0.999671304105215,20.6080152205518,2.32458383503321,-1.69305426642567,424.690291330495,14.3352589074277,1681604.41979363,3090668.68302495,17.791,0.237693,11984246.9541612,5089606.80771195,0,0,1739065.51765111,3868275.77173319,6106949.5938742,6335434.44948903
"166",166,"San Marino","SMR",0,2027785200.19068,0,4.094345,NA,533.001,0,127.438,NA,6.27852330033669,1,NA,NA,NA,0,1,2027785200.19068,"SMR",16.6666666666667,16.6666666666667,1,NA,NA,"SMR",NA,NA,"SMR",NA,NA,NA,21.43021,2.81341071676004,NA,459.2539006441,NA,NA,NA,0,NA,NA,NA,0,0,NA,NA,NA,NA
"167",167,"Sao Tome and Principe","STP",0.0460809089811407,422296762.322469,12,6.866933,-0.8917807,195.262,4,62.3958,29.2406,5.27434224649832,1,-4.5637451115712,NA,NA,-0.0597728303009349,1.04608090898114,725105279.24466,"STP",50.7291674613953,50.3063012229546,0.999402271696991,232.151064934634,1.04563745111571,"STP",113.677,4.5637451115712,"STP",0.193770828848363,0.121774079356294,0.971385583219604,20.4018274150279,3.91813034208187,-2.10558775952099,416.234561872582,13.112361900506,495024.18577364,1533386.2713743,0.000153,0.244513,1581142.35325056,2568585.69884491,0,0,497838.561767335,1120930.38187674,553845.779996198,1892055.4342932
"168",168,"Saudi Arabia","SAU",0.0349633446414173,786521831571.957,18,14.58083,0.1436548,13.561,11,63.1699,4.61675,2.60719802610581,1,-4.56874537453889,NA,NA,-0.00314785015062768,1.03496334464142,1187983491057.34,"SAU",80.7646683940475,80.7290827655054,0.999968521498494,1228397.0616242,1.04568745374539,"SAU",601046.969,4.56874537453889,"SAU",0.36994050087357,0.292997820531873,0.985532117013874,27.8032784403561,4.39109889158721,-1.22759010845051,773.022292031969,20.5149792190575,811974277.00386,1869942407.10063,0,4.3659,523032085.790666,2634735661.9439,0,0,811596744.95452,1333233425.99063,563510902.81521,1894051846.01001
"169",169,"Senegal","SEN",0.0475413525758073,24129599551.7869,19,12.16801,-0.3260324,70.0494,19,64.573,25.3052,4.24920070743584,1,-7.3443059568854,NA,NA,0.49416716959148,1.04754135257581,42131238693.6938,"SEN",46.0603542305095,49.3513740761584,1.00494167169591,27522.7764768214,1.07344305956885,"SEN",8855.805,7.3443059568854,"SEN",0.203701685160958,0.25147063301078,1.01325391590163,24.4640553142068,3.89896560898039,-1.38042906361295,598.490002416572,17.4733673809427,38778145.3196484,48866150.5626395,NA,14.548,NA,75240394.1668286,0,0,36852467.6863718,22867472.2142068,NA,35866574.855012
"170",170,"Serbia","SRB",0.0162462975274639,50597289146.7041,13,11.37894,-0.0315176,82.3587,6,65.5638,6.45874,4.41108409767367,1,4.123847687289,11698000,16.2749284449851,-0.271194355930368,1.01624629752746,61392450031.0351,"SRB",39.3322661788246,37.8649703234489,0.997288056440696,19201.5137406116,0.95876152312711,"SRB",37667.424,-4.123847687289,"SRB",0.360347030418723,0.0942394623345171,0.919590531133675,24.8405527008749,3.63402641881925,-2.36191626437403,617.053058484945,17.047602430506,25332594.1408466,14045163.8135752,0,6.45862,21501211.0201907,22292163.9100685,0,0,25830267.0895931,21300369.9098954,23630914.8403374,33466437.0608208
"171",171,"Seychelles","SYC",0.036158138623303,1590180446.19384,13,6.131227,0.8073043,195.888,6,69.683,42.096,5.27754306733156,1,2.40222211006908,NA,NA,-7.97413812268836,1.0361581386233,2435336172.99965,"SYC",3.36956511373104,1.05271876166867,0.920258618773116,335.493070495211,0.975977778899309,"SYC",495.045,-2.40222211006908,"SYC",0.211715869032843,0.049292183621691,0.912933282686608,21.6133506426785,0.0513761145431043,-3.0099897577308,467.136926003371,13.2580341765884,572652.398127222,62814.2182536337,0,0.051368,684952.019966609,113731.752125367,0,0,592543.475283346,787696.273026187,662879.240567909,1341047.55444812
"172",172,"Sierra Leone","SLE",0.0489238234841703,4085114794.22324,16,11.18692,-1.695077,93.1828,22,46.1889,9.38755,4.53456315530399,1,-8.38138811074073,NA,NA,-0.11977391358317,1.04892382348417,7246556075.74123,"SLE",54.7104461069548,53.8001504747025,0.998802260864168,4745.19943613193,1.08381388110741,"SLE",1309.119,8.38138811074073,"SLE",0.103422535591016,0.0839737075148015,0.987064446589006,22.7037921689176,3.98527626409138,-2.47725153491153,515.462178849406,15.6642885381031,6352052.44356082,9128941.86001159,0,3.29706,9297941.96845506,14642020.3766634,0,0,6441642.14753358,5164325.01225602,7585941.41686227,8398801.33503158
"173",173,"Singapore","SGP",0.0442146702772529,364156657769.87,22,6.556888,4.517107,7387.55,14,91.3986,5.57637,8.90755142988096,1,-12.4403669775652,NA,NA,-1.32329992531606,1.04421467027725,612020175128.904,"SGP",0.930888592414402,0.772506874607093,0.986767000746839,367981.179410148,1.12440366977565,"SGP",56372.791,12.4403669775652,"SGP",0.118994940547982,0.251893773078096,1.04798618699582,27.1400310848123,-0.258114371082075,-1.37874781574612,736.581287284577,22.4651349262306,5708002224.23457,10921855.8997167,0,2.47093,3211020368.33418,17441390.2332909,0,0,5732302558.56519,6361319.78642892,3364484186.21194,10293116.9674473
"174",174,"Slovak Republic","SVK",0.0254941315510851,105904632155.755,12,10.78079,1.530294,112.427,4,91.1474,37.5136,4.72230412213607,1,2.1882410713824,52519000,17.776685566852,-0.270559463715085,1.02549413155109,143256095241.845,"SVK",39.2262895174709,37.7663129596957,0.997294405362849,21532.074365523,0.978117589286176,"SVK",30678.122,-2.1882410713824,"SVK",0.195283737373088,0.0479379171649459,0.915958543113009,25.6878997413173,3.63141751373583,-3.03784849762508,659.868193119971,17.9075249032053,59860349.7520181,40548996.5650207,0,37.5148,44625376.6656896,62718503.9301294,0,0,61125751.5449875,53228065.2258758,92087490.4469486,81786121.4856873
"175",175,"Slovenia","SVN",0.0104993615155496,54007972106.4629,10,9.91061,2.087116,101.692,6,112.116,53.6286,4.62194863722691,1,1.89787287043049,13057000,16.3848349463902,2.54633011104176,1.01049936151555,61219586514.6271,"SVN",30.6563397595901,43.5915204534136,1.02546330111042,9429.49854643091,0.981021271295695,"SVN",12812.498,-1.89787287043049,"SVN",0.201285457755496,0.0851062839440507,0.947620237014194,24.8377330163511,3.77486264642688,-2.46385440424825,616.91298139154,17.5811640458031,43191922.0351778,63769129.1409344,0.052539,55.0795,41547067.6988544,97552646.0399573,0,0,35213144.2819283,26723922.8763687,80183746.2549442,41756512.5442946
